Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Jan 2019 - Installations Quantity,Feb 2019 - Installations Quantity,Mar 2019 - Installations Quantity,Apr 2019 - Installations Quantity,May 2019 - Installations Quantity,Jun 2019 - Installations Quantity,Jul 2019 - Installations Quantity,Aug 2019 - Installations Quantity,Sep 2019 - Installations Quantity,Oct 2019 - Installations Quantity,Nov 2019 - Installations Quantity,Dec 2019 - Installations Quantity,Jan 2020 - Installations Quantity,Feb 2020 - Installations Quantity,Mar 2020 - Installations Quantity,Apr 2020 - Installations Quantity,Installations Quantity Total
5333,262,2,4,0,0,5,0,5,1,3,4,11,1,0,1,3,82,384
5340,87,0,0,0,0,1,0,0,0,0,2,3,0,0,1,2,0,96
5341,241,3,5,2,0,7,0,4,1,1,15,20,5,0,9,4,0,317
5342,34,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,41
5343,152,2,2,0,0,1,1,1,0,3,3,8,1,0,5,0,0,179
5344,28,0,1,0,0,2,0,1,0,1,5,1,0,0,1,3,0,43
5345,160,1,2,0,1,2,0,2,1,1,1,9,3,0,4,1,0,188
5346,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
5350,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
5351,147,0,0,0,1,0,1,1,0,2,3,0,2,2,2,2,0,163
5352,133,2,2,0,0,0,0,0,1,2,1,1,0,2,2,0,0,146
5353,39,2,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,47
5354,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
5355,166,0,1,0,0,0,0,0,1,1,1,0,3,1,1,1,0,176
5356,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5357,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
5360,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27
5371,20,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,23
5372,42,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,48
5373,45,0,1,1,1,0,1,2,0,5,4,5,0,3,3,0,0,71
5374,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,17
5381,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,8
5400,22,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,26
5401,13,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,17
5410,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5411,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8
5412,16,0,0,1,0,0,0,0,0,3,4,2,0,0,2,0,0,28
5413,15,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,20
5414,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
5415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5416,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
5417,12,0,2,1,0,0,0,0,0,0,0,0,1,1,2,1,0,20
5419,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5422,12,0,1,0,1,2,0,0,2,0,2,2,0,0,0,0,0,22
5431,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
5433,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
5434,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5451,11,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,14
5452,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5453,39,0,0,0,1,0,1,0,0,2,2,1,0,0,0,0,0,46
5454,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5460,3,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,8
5461,27,1,0,0,2,0,1,0,2,1,2,0,0,1,0,0,0,37
5462,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
5464,15,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,20
5470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
5471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5473,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,6
5480,7,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,11
5481,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5482,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5483,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5485,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5490,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
5491,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15
5493,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5495,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
5501,147,2,2,3,1,1,1,3,2,7,4,2,2,1,1,5,2,186
5502,21,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,25
5510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5520,7,2,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,14
5521,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
5522,42,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,44
5523,21,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,24
5540,212,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,0,218
5550,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11
5552,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
5554,53,0,0,0,0,1,0,0,0,1,0,0,1,9,3,12,2,82
5555,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5556,64,0,1,1,0,1,1,3,2,0,0,2,2,5,2,2,2,88
5558,91,0,3,1,0,0,1,2,1,4,0,0,0,4,3,1,2,113
5560,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
5570,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8
5571,21,0,1,0,0,2,0,0,3,0,0,0,0,5,3,10,1,46
5573,43,0,0,1,0,0,0,0,1,0,0,0,0,4,1,6,0,56
5575,42,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,47
5576,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
5577,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18
5580,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5581,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
5582,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,13
5583,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22
5600,82,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,4,90
5601,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
5602,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
5603,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
5604,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5605,19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,24
5606,211,0,0,1,0,0,1,8,4,3,2,1,1,3,6,5,2,248
5607,52,0,1,0,2,1,2,1,1,1,1,1,1,1,2,0,0,67
5608,89,0,1,0,0,1,1,0,1,0,0,1,4,0,0,0,1,99
5609,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5631,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5632,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5633,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
5640,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
5641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5650,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5652,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
5654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5670,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,9
5671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5680,35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37
5690,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
5700,354,0,0,0,0,5,0,0,4,0,0,0,7,0,3,0,2,375
5701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5710,44,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,1,51
5722,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5723,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5730,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5731,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
5732,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5733,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6000,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
6003,7,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,12
6004,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
6005,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7
6006,14,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18
6007,22,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26
6008,30,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,36
6009,45,0,0,2,1,2,1,1,0,1,0,1,0,1,1,0,2,58
6010,126,31,1,1,2,3,0,0,3,2,2,4,0,0,2,1,1,179
6011,34,0,0,0,2,0,2,0,1,0,1,1,2,0,2,0,0,45
6012,32,1,1,0,1,0,0,0,1,0,0,2,1,1,0,2,0,42
6014,52,2,1,0,1,0,1,1,1,1,1,3,1,0,1,1,2,69
6015,29,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,33
6016,14,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,21
6017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6018,87,0,0,0,1,0,1,1,0,0,0,3,2,2,0,2,0,99
6019,60,1,0,0,2,1,0,1,0,2,1,1,1,1,3,1,1,76
6020,65,0,0,0,1,0,1,0,1,0,0,1,1,2,0,2,0,74
6021,35,0,0,0,2,2,0,0,2,0,0,0,0,2,0,1,0,44
6022,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18
6023,31,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,37
6024,26,0,1,2,1,0,0,0,0,1,2,0,0,2,0,0,0,35
6025,71,0,2,1,0,0,0,2,1,0,1,0,0,1,1,1,0,81
6026,39,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,0,45
6027,82,0,0,0,1,2,1,2,1,2,2,4,1,0,3,1,0,102
6028,51,0,1,0,0,2,2,0,1,4,0,0,1,0,0,2,0,64
6029,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
6030,98,1,0,2,1,1,0,1,1,1,2,1,1,1,1,1,1,114
6031,49,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,53
6033,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6034,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11
6035,75,2,0,1,0,0,1,1,0,2,2,0,0,0,5,0,0,89
6036,45,0,0,2,0,0,0,1,0,0,1,0,1,2,0,1,0,53
6037,24,0,0,1,0,0,1,0,0,0,2,3,1,1,0,1,3,37
6038,24,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1,31
6041,62,1,1,1,2,1,5,0,3,1,0,0,0,1,0,0,0,78
6042,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6043,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
6044,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
6050,34,1,0,0,1,2,0,1,0,0,1,0,0,0,0,1,1,42
6051,17,0,0,0,1,0,0,0,1,0,1,0,1,1,1,2,0,25
6052,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,28
6053,47,0,1,2,1,0,0,3,1,1,0,1,0,0,0,1,0,58
6054,49,1,0,2,0,1,2,0,0,0,1,1,0,2,2,1,0,62
6055,182,11,32,8,5,4,2,7,4,4,11,4,1,7,8,2,0,292
6056,131,0,4,4,1,3,3,0,2,1,2,2,0,4,1,0,1,159
6057,43,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,50
6058,45,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,50
6059,41,0,0,2,0,2,2,0,0,0,1,1,0,3,0,0,0,52
6060,29,0,1,0,0,0,0,2,0,0,0,1,1,1,0,0,1,36
6061,103,0,2,0,1,2,0,2,2,0,1,0,1,3,0,0,1,118
6062,39,2,2,1,0,0,1,1,0,2,1,1,1,0,1,0,0,52
6063,16,0,0,0,1,2,0,2,1,0,1,1,0,2,1,1,0,28
6064,51,2,1,0,1,1,0,1,0,2,2,0,1,0,0,2,0,64
6065,182,3,0,2,0,1,2,3,2,0,1,1,1,4,3,0,0,205
6066,19,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,24
6069,116,0,0,1,0,1,1,0,0,0,6,1,0,1,1,2,0,130
6070,60,0,1,0,0,2,0,0,2,0,0,0,1,1,0,1,0,68
6071,43,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,48
6072,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
6073,21,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,27
6074,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
6076,217,2,4,3,1,4,1,3,6,3,2,3,0,0,3,2,2,256
6077,7,0,0,0,0,0,0,2,6,8,11,11,9,3,2,2,0,61
6078,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4
6081,38,2,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,46
6082,33,0,0,0,1,1,0,0,0,1,0,2,1,0,0,1,0,40
6083,30,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,34
6084,98,0,1,0,1,1,1,1,0,0,0,1,3,0,0,0,0,107
6090,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6100,32,0,0,0,1,3,0,0,0,0,1,0,1,0,1,0,0,39
6101,26,0,0,2,0,2,0,0,0,0,0,3,0,1,1,2,1,38
6102,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19
6103,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11
6104,35,0,0,0,0,2,1,0,0,1,0,1,0,2,0,0,0,42
6105,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,25
6107,80,2,1,2,3,0,2,2,2,5,2,3,1,1,6,2,0,114
6108,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,42
6109,43,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,46
6110,73,0,0,0,1,0,1,0,2,2,0,2,0,2,0,2,3,88
6111,138,1,0,4,5,0,3,2,2,0,1,5,1,2,0,2,3,169
6112,199,4,2,2,2,8,2,4,2,2,2,5,6,2,3,2,2,249
6121,27,0,1,1,0,0,0,1,4,0,1,2,0,0,0,1,0,38
6122,55,0,1,1,1,0,0,1,0,0,2,0,0,1,0,4,0,66
6123,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
6124,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16
6125,29,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,31
6126,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6147,19,0,0,0,0,0,1,0,1,2,0,1,1,2,0,0,1,28
6148,56,1,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,63
6149,35,2,1,0,3,2,0,0,0,0,1,0,3,0,3,1,0,51
6150,25,0,0,0,1,0,0,0,0,0,1,3,0,0,0,2,0,32
6151,38,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,1,45
6152,57,2,1,0,0,4,1,0,2,1,0,1,1,0,3,1,1,75
6153,42,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,49
6154,28,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,33
6155,72,1,4,0,0,4,3,0,0,0,2,2,1,0,2,2,1,94
6156,28,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,32
6157,44,2,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0,54
6158,31,0,0,2,1,1,1,0,0,0,0,0,1,0,0,2,0,39
6159,9,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12
6160,46,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0,53
6161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6162,68,0,2,0,1,0,2,1,1,0,2,1,1,1,1,2,0,83
6163,172,3,3,3,1,2,7,1,4,3,2,1,1,3,6,5,2,219
6164,139,0,1,4,2,2,2,1,1,2,0,4,0,1,2,2,2,165
6165,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
6166,73,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,1,80
6167,303,1,0,0,0,0,1,0,1,0,2,3,0,0,2,0,1,314
6168,58,2,1,2,3,1,0,1,0,2,0,0,2,1,1,0,1,75
6169,53,1,1,0,1,2,0,1,0,0,0,1,0,2,1,0,1,64
6170,62,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,68
6171,110,2,1,0,0,2,2,0,1,3,1,1,0,0,1,2,0,126
6172,18,0,0,1,1,0,0,1,2,0,0,0,0,1,1,0,0,25
6173,22,0,0,0,0,0,2,3,0,1,1,0,0,0,1,0,0,30
6174,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27
6175,27,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,32
6176,15,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,20
6180,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18
6181,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
6207,10,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,13
6208,73,2,0,2,1,0,1,1,1,2,2,2,1,2,2,2,0,94
6209,16,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,22
6210,298,4,3,4,1,8,7,0,5,4,4,5,3,3,8,1,3,361
6211,75,1,0,3,2,2,0,1,2,2,0,1,0,1,1,2,0,93
6213,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
6214,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
6215,36,1,1,0,1,0,0,9,0,0,2,0,0,1,1,1,0,53
6218,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
6220,56,0,0,2,1,1,0,0,0,1,0,0,0,0,0,3,2,66
6221,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6223,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
6224,10,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,13
6225,300,1,3,3,1,3,3,7,2,2,5,1,1,4,2,4,2,344
6226,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25
6227,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14
6228,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6230,155,1,0,0,0,2,0,3,2,2,0,1,1,0,1,1,2,171
6232,42,2,0,0,1,1,0,1,0,2,1,0,0,1,1,0,0,52
6233,158,0,1,2,2,2,0,5,0,0,2,2,2,0,1,1,1,179
6236,47,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,54
6237,54,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,56
6239,97,0,0,1,1,2,2,0,1,2,0,1,0,1,0,1,0,109
6240,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
6243,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6244,96,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,101
6251,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6252,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6253,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15
6254,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
6255,131,0,2,1,1,3,0,1,2,2,0,0,1,0,1,0,0,145
6256,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
6258,65,0,0,0,0,0,0,2,0,0,0,1,0,1,0,2,0,71
6260,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39
6262,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
6271,57,1,0,1,0,1,2,0,1,0,1,1,0,1,0,1,0,67
6275,44,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,48
6280,409,1,1,2,4,3,6,4,4,3,3,4,6,3,6,5,3,467
6281,304,5,4,5,1,4,3,4,6,6,7,5,3,3,4,2,0,366
6282,84,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,91
6284,147,1,1,1,0,5,0,1,1,0,2,1,1,0,2,2,0,165
6285,449,6,2,3,4,7,3,5,8,3,4,4,1,4,2,5,1,511
6286,24,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,29
6288,22,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,26
6290,114,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,120
6302,65,1,1,2,0,1,2,0,0,1,1,0,4,0,1,0,1,80
6304,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,31
6306,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
6308,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18
6309,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6311,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6312,42,0,0,1,0,2,0,0,1,0,3,0,0,0,0,0,0,49
6315,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10
6316,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6317,44,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,46
6318,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16
6320,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
6321,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12
6322,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6323,32,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,36
6324,99,2,0,1,0,0,2,2,1,2,2,1,1,1,0,0,0,114
6326,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
6327,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
6328,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12
6330,997,13,11,19,7,10,18,12,12,9,13,12,12,12,12,11,1,"1,181"
6332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6333,256,2,1,6,6,6,5,4,8,5,7,5,2,1,1,5,2,322
6335,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18
6336,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
6337,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
6338,26,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,32
6341,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6346,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
6348,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,98
6350,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
6353,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6355,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9
6357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6358,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6359,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6365,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
6367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6368,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6369,12,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,18
6370,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
6372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6375,12,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,17
6383,27,0,0,0,0,0,1,0,5,2,1,0,0,1,0,0,0,37
6384,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6390,34,0,0,0,3,1,0,0,1,2,1,0,0,0,1,0,0,43
6391,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14
6392,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6394,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6395,47,0,0,0,0,2,0,1,0,3,0,0,0,0,0,3,0,56
6396,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6397,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6398,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
6401,104,1,2,1,1,0,0,1,0,0,1,0,1,1,0,0,0,113
6403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6407,9,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,13
6409,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6410,8,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,22
6411,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6414,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6415,25,0,0,0,0,1,0,18,0,0,9,0,1,0,0,0,1,55
6418,18,1,0,0,1,3,0,1,0,0,8,0,0,0,1,2,0,35
6419,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6420,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6
6421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
