Small Unit Installation Postcode,Previous Years (2001-2012) - Installations Quantity,Jan 2013 - Installations Quantity,Feb 2013 - Installations Quantity,Mar 2013 - Installations Quantity,Apr 2013 - Installations Quantity,May 2013 - Installations Quantity,Jun 2013 - Installations Quantity,Jul 2013 - Installations Quantity,Aug 2013 - Installations Quantity,Sep 2013 - Installations Quantity,Oct 2013 - Installations Quantity,Nov 2013 - Installations Quantity,Dec 2013 - Installations Quantity,Jan 2014 - Installations Quantity,Feb 2014 - Installations Quantity,Mar 2014 - Installations Quantity,Apr 2014 - Installations Quantity,May 2014 - Installations Quantity,Jun 2014 - Installations Quantity,Jul 2014 - Installations Quantity,Aug 2014 - Installations Quantity,Sep 2014 - Installations Quantity,Oct 2014 - Installations Quantity,Nov 2014 - Installations Quantity,Dec 2014 - Installations Quantity,Installations Quantity Total
5137,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,30
5138,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
5139,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
5140,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
5141,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
5142,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26
5143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5144,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
5150,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5151,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
5152,246,0,1,0,1,1,0,0,1,0,0,2,0,1,0,1,2,0,0,0,1,0,0,0,1,258
5153,310,2,0,2,1,1,2,0,1,0,0,0,1,1,1,1,0,0,2,1,0,0,0,0,0,326
5154,139,0,0,1,0,3,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,148
5155,168,0,0,0,1,0,1,1,0,3,0,2,0,0,2,1,0,1,0,1,0,4,1,1,2,189
5156,57,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,62
5157,143,0,0,0,0,1,0,0,1,2,1,0,0,2,0,2,1,1,0,4,2,0,0,0,1,161
5158,370,1,2,0,1,2,2,0,2,0,2,1,1,0,1,0,2,1,0,1,0,2,2,0,0,393
5159,552,1,2,3,2,4,1,1,2,2,4,2,2,2,0,1,1,1,1,1,1,1,2,3,2,594
5160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5161,201,0,1,0,1,3,1,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2,0,215
5162,465,4,1,0,1,2,0,1,2,0,1,3,5,2,0,0,2,2,1,2,4,0,3,3,0,504
5163,220,0,0,2,0,0,3,1,0,0,1,2,0,2,1,0,1,1,1,0,1,0,0,2,1,239
5164,58,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,0,0,0,66
5165,114,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,1,0,0,0,124
5166,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23
5167,186,0,1,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,196
5168,95,0,3,1,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,106
5169,247,0,0,0,0,0,1,2,2,2,1,1,1,1,1,2,1,0,1,1,1,2,0,2,0,269
5170,101,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,108
5171,337,0,0,1,0,0,0,1,2,1,1,4,1,0,1,0,1,3,0,0,0,3,0,0,0,356
5172,289,0,1,1,0,1,1,2,2,2,1,0,1,0,0,2,0,2,0,0,0,0,0,0,2,307
5173,848,2,1,2,1,7,2,3,1,3,1,3,3,0,1,1,1,1,0,2,1,1,5,1,1,892
5174,174,2,0,1,0,0,1,1,0,0,2,1,1,0,0,0,0,1,0,2,0,0,0,0,1,187
5175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5201,65,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,75
5202,42,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
5203,83,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,89
5204,199,1,0,1,0,1,0,2,0,1,2,0,1,0,1,0,2,5,0,1,0,1,0,0,2,220
