Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Previous Years (2001-2018) - SGU Rated Output In kW,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
4271,347,937.433,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.555,0,0.000,1,6.600,1,2.880,1,6.600,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,352,966.668
4272,941,"3,716.731",7,44.660,12,86.595,13,106.170,10,61.500,13,87.260,7,63.250,15,151.690,6,39.915,10,71.330,13,108.025,8,89.270,10,89.215,8,68.965,7,81.300,14,99.305,7,59.550,"1,101","5,024.731"
4275,624,"2,796.450",8,54.880,10,72.215,11,82.140,4,58.150,8,80.945,8,88.805,9,79.905,8,74.115,3,22.800,6,63.845,8,53.560,6,57.895,6,50.970,3,27.470,4,30.410,3,21.780,729,"3,716.335"
4276,1,3.300,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.300
4280,"3,384","13,979.705",31,215.625,42,308.350,39,301.450,47,382.325,42,348.215,29,264.095,46,403.155,48,422.215,39,336.190,38,321.965,57,427.705,35,382.340,41,343.175,39,311.765,45,441.295,15,107.375,"4,017","19,296.945"
4285,"3,376","13,594.743",24,173.820,36,270.912,45,352.180,36,244.060,33,208.900,29,179.705,35,368.520,26,266.170,38,505.080,31,350.135,41,359.540,30,278.510,32,218.545,39,315.050,40,332.765,13,106.740,"3,904","18,125.375"
4287,112,576.335,1,12.400,1,5.130,2,12.925,1,19.200,1,6.615,1,29.110,1,3.025,0,0.000,2,19.800,2,13.230,1,6.600,3,15.710,0,0.000,2,13.200,1,6.615,1,6.700,132,746.595
4300,"6,986","27,553.536",78,556.740,102,753.922,94,804.145,73,497.979,92,613.410,68,531.875,118,875.035,86,617.110,89,638.835,122,914.460,102,782.115,114,929.340,112,832.245,106,762.490,130,962.610,47,440.505,"8,519","39,066.352"
4301,"3,153","11,174.012",40,280.635,37,235.965,28,184.910,32,221.285,40,276.862,32,228.440,49,286.770,31,220.045,48,333.470,45,309.985,56,377.865,37,281.010,34,319.090,38,248.475,34,233.970,24,164.060,"3,758","15,376.849"
4303,389,"1,234.801",2,12.000,0,0.000,1,6.500,5,31.085,2,12.650,0,0.000,4,16.950,3,21.630,3,20.915,4,26.430,7,44.750,7,61.910,1,6.270,3,19.245,2,14.805,1,10.710,434,"1,540.651"
4304,"2,049","6,905.407",21,143.740,15,116.475,28,168.600,14,107.230,18,110.930,13,93.030,19,118.730,18,122.110,20,207.070,20,141.280,16,233.585,14,96.945,22,157.675,37,431.840,17,195.295,12,88.575,"2,353","9,438.517"
4305,"7,780","26,460.061",41,294.620,55,412.160,67,414.805,62,404.030,68,575.780,46,405.380,86,691.970,59,397.445,50,342.360,74,503.690,85,579.850,60,431.270,79,552.980,72,477.195,62,418.515,52,317.250,"8,798","33,679.361"
4306,"7,059","27,980.622",59,428.445,65,482.150,72,486.935,76,528.950,104,752.273,80,594.660,91,654.600,58,442.240,71,668.870,77,570.050,93,781.655,77,602.980,81,588.070,70,601.630,84,656.415,35,305.395,"8,252","37,125.940"
4307,297,"1,255.089",3,24.200,5,31.355,0,0.000,0,0.000,2,13.200,2,12.115,2,20.160,3,30.930,1,6.615,1,6.600,1,32.950,3,30.060,3,36.520,5,27.675,2,21.120,0,0.000,330,"1,548.589"
4309,546,"2,236.336",7,49.575,1,6.555,5,26.515,4,25.330,3,18.400,9,56.250,3,19.710,5,31.130,5,33.045,6,46.595,6,50.000,6,52.010,5,33.555,3,24.795,5,41.710,2,10.560,621,"2,762.071"
4310,"1,163","4,274.227",12,75.730,12,65.870,10,63.655,7,44.430,8,52.035,9,74.225,7,56.135,14,117.830,9,53.315,13,97.045,8,66.010,5,42.255,8,77.860,8,77.550,13,158.655,4,26.100,"1,310","5,422.927"
4311,"1,883","7,271.859",11,70.695,24,171.780,24,154.775,13,108.590,21,152.330,17,132.665,15,135.710,15,129.760,14,138.395,18,181.685,13,92.830,22,180.105,11,91.710,16,117.980,19,139.185,7,76.080,"2,143","9,346.134"
4312,704,"2,561.361",5,40.330,6,44.740,4,26.200,6,48.325,12,111.990,11,103.330,4,77.370,4,32.400,7,58.950,7,81.355,9,99.880,6,54.515,8,57.780,7,48.255,9,63.855,2,14.355,811,"3,524.991"
4313,519,"1,965.863",1,11.160,2,12.555,3,19.395,5,34.530,4,31.380,7,43.125,4,26.400,3,28.880,3,17.415,1,35.840,3,34.635,2,24.100,3,26.200,8,66.415,7,41.885,1,4.800,576,"2,424.578"
4314,55,394.845,2,36.725,10,67.300,6,36.000,5,32.955,3,17.640,6,30.500,5,36.330,1,11.340,9,118.240,1,6.600,5,32.085,7,68.940,4,29.290,8,89.880,0,0.000,3,19.230,130,"1,027.900"
4340,880,"3,255.114",5,32.780,11,117.777,5,40.035,12,109.285,18,112.955,10,61.955,13,125.805,5,30.570,7,53.075,10,64.250,7,58.795,9,92.245,9,60.730,11,77.325,5,41.640,3,25.020,"1,020","4,359.356"
4341,"2,981","11,350.360",24,156.675,34,230.130,33,223.825,28,219.945,27,185.370,25,289.430,41,358.485,20,169.855,26,239.350,20,129.980,24,211.445,30,235.440,28,235.555,26,196.695,25,196.450,13,102.735,"3,405","14,731.725"
4342,491,"2,015.030",2,8.800,6,41.620,2,10.020,2,13.215,5,44.860,5,34.590,4,45.710,2,17.100,3,65.180,4,45.615,3,19.800,4,39.515,6,45.315,3,19.800,6,90.210,3,22.690,551,"2,579.070"
4343,"1,626","7,542.210",14,134.590,13,82.575,16,142.320,18,119.730,22,175.220,9,104.755,19,274.105,25,251.005,15,129.840,11,112.435,18,318.390,16,186.305,14,114.415,16,153.235,16,145.215,5,45.980,"1,873","10,032.325"
4344,434,"2,132.389",1,6.600,2,19.800,2,11.730,3,13.625,5,31.330,3,16.005,5,32.815,6,48.380,4,50.540,2,11.775,6,38.585,3,19.815,6,37.595,3,117.570,5,26.660,2,13.200,492,"2,628.414"
4345,1,1.520,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,1.520
4346,190,777.014,1,6.600,3,19.640,6,51.620,2,10.155,4,16.480,1,6.615,7,46.245,5,38.890,0,0.000,2,9.855,7,103.050,4,52.800,2,13.215,3,19.800,3,19.800,1,6.600,241,"1,198.379"
4347,261,"1,310.550",3,15.750,2,13.090,2,17.040,1,22.050,2,12.375,4,41.305,3,37.300,1,6.600,1,5.940,1,6.615,3,18.570,0,0.000,3,24.090,8,67.900,2,13.200,0,0.000,297,"1,612.375"
4350,"9,590","38,525.186",92,591.432,106,704.980,106,719.840,105,775.080,132,915.095,126,"1,058.045",122,"1,012.905",104,701.405,85,677.070,103,861.270,117,"1,151.620",123,"1,256.900",73,528.560,90,627.380,89,625.390,46,335.050,"11,209","51,067.208"
4352,"4,451","18,820.781",46,314.950,54,375.510,55,409.525,49,300.080,67,526.545,45,361.155,58,422.360,57,483.470,31,286.690,44,298.190,58,488.280,37,307.780,44,325.190,42,314.800,27,238.805,24,219.085,"5,189","24,493.196"
4353,50,250.793,0,0.000,0,0.000,1,6.030,0,0.000,1,6.600,0,0.000,1,6.555,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.900,0,0.000,0,0.000,54,274.878
4354,214,947.337,1,6.600,2,12.825,0,0.000,3,19.250,3,17.370,2,19.200,0,0.000,0,0.000,3,14.595,2,12.195,3,20.760,6,42.645,1,6.600,3,35.735,3,19.330,2,20.700,248,"1,195.142"
4355,438,"1,468.285",2,12.980,4,25.200,1,6.600,1,6.600,8,59.060,3,19.630,3,21.090,2,12.555,2,8.610,5,37.605,4,34.805,2,13.200,2,6.825,4,24.215,12,78.750,3,16.050,496,"1,852.060"
4356,671,"2,954.687",1,6.050,9,85.780,6,55.400,3,24.700,3,41.005,7,53.355,3,16.550,8,57.990,5,135.180,11,68.320,8,62.630,10,98.230,4,27.930,6,131.000,5,32.430,1,6.600,761,"3,857.837"
4357,364,"1,683.166",2,13.155,5,165.990,2,21.180,2,13.200,2,13.080,1,17.160,4,25.300,2,14.475,3,118.800,4,30.690,4,41.420,3,28.490,2,19.845,3,25.815,2,14.625,0,0.000,405,"2,246.391"
4358,310,"1,314.825",4,46.795,5,50.420,5,31.520,7,45.930,3,24.420,2,9.015,3,19.755,5,39.630,4,41.700,2,12.585,6,36.655,4,62.980,1,9.900,3,23.100,5,49.665,3,21.350,372,"1,840.245"
4359,203,817.359,2,13.150,1,6.600,0,0.000,4,34.850,1,6.560,2,13.200,4,39.400,0,0.000,0,0.000,0,0.000,3,25.170,4,37.200,2,19.200,1,6.600,2,13.200,0,0.000,229,"1,032.489"
4360,101,757.400,0,0.000,0,0.000,3,36.680,1,6.600,1,13.200,0,0.000,0,0.000,2,12.810,0,0.000,0,0.000,1,7.350,2,18.015,0,0.000,0,0.000,0,0.000,1,6.600,112,858.655
4361,379,"1,996.596",2,16.500,3,23.400,3,19.425,7,61.770,2,18.295,4,57.410,2,12.650,2,15.735,7,93.435,1,31.500,4,37.160,6,82.055,2,9.190,1,6.080,8,55.250,1,6.600,434,"2,543.051"
4362,477,"2,969.327",1,6.600,2,30.945,2,10.730,1,6.400,2,9.710,9,68.360,6,43.005,1,4.950,4,32.610,3,19.800,7,78.505,4,35.850,5,67.995,3,16.350,3,19.500,1,1.100,531,"3,421.737"
4363,125,446.188,2,18.655,0,0.000,0,0.000,0,0.000,1,6.600,1,6.650,1,6.600,0,0.000,0,0.000,0,0.000,4,30.615,1,7.200,0,0.000,1,6.600,1,6.600,0,0.000,137,535.708
4364,47,287.420,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.215,0,0.000,0,0.000,0,0.000,49,300.635
4365,85,436.981,3,12.407,1,8.800,1,5.700,1,4.800,1,3.600,1,6.050,1,5.225,0,0.000,0,0.000,0,0.000,1,6.380,2,13.200,0,0.000,0,0.000,2,16.350,0,0.000,99,519.493
4370,"2,387","10,992.292",14,71.925,34,250.870,17,133.550,9,63.985,18,123.560,24,184.885,25,180.880,27,171.565,18,138.225,18,158.140,21,318.175,19,150.580,23,172.945,23,244.125,15,100.980,5,34.615,"2,697","13,491.297"
4371,134,499.075,0,0.000,2,11.820,1,3.850,0,0.000,3,16.770,2,17.050,1,3.850,2,11.550,1,6.300,1,6.600,0,0.000,1,6.600,0,0.000,1,6.600,2,11.220,1,5.040,152,606.325
4372,32,110.630,0,0.000,0,0.000,0,0.000,0,0.000,1,5.310,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,34,122.540
4373,147,668.875,1,6.600,1,3.720,1,6.600,1,5.500,3,18.570,0,0.000,0,0.000,2,13.200,2,13.200,0,0.000,1,6.600,2,13.020,0,0.000,1,19.200,2,11.480,1,6.600,165,793.165
4374,67,354.181,1,4.950,3,20.720,1,5.500,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,7.920,73,393.271
4375,30,132.540,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,1,24.570,1,19.845,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,34,190.155
4376,55,419.350,1,3.350,1,6.300,1,13.200,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,2,7.870,0,0.000,1,10.000,0,0.000,1,5.600,0,0.000,0,0.000,63,472.285
4377,108,604.197,0,0.000,1,6.600,1,6.380,1,19.500,1,5.100,0,0.000,1,6.050,0,0.000,0,0.000,1,6.555,2,7.700,1,6.600,0,0.000,1,6.500,1,6.600,0,0.000,119,681.782
4378,100,365.293,0,0.000,2,17.415,1,9.350,0,0.000,0,0.000,0,0.000,1,35.750,0,0.000,1,6.620,3,28.020,0,0.000,0,0.000,1,2.100,0,0.000,1,5.600,0,0.000,110,470.148
4380,"1,271","5,555.390",9,67.870,8,54.490,13,102.400,4,18.200,6,36.230,10,174.495,9,46.870,7,46.190,13,89.260,13,86.885,8,61.135,12,76.640,9,56.770,6,38.280,10,71.410,3,21.250,"1,411","6,603.765"
4381,106,460.011,0,0.000,0,0.000,2,18.020,0,0.000,0,0.000,0,0.000,1,4.950,2,13.215,1,9.900,5,25.530,1,6.325,1,6.600,0,0.000,0,0.000,2,27.000,0,0.000,121,571.551
4382,97,519.505,0,0.000,0,0.000,0,0.000,1,6.555,1,6.615,0,0.000,1,9.900,0,0.000,1,4.930,2,34.680,3,28.820,0,0.000,0,0.000,0,0.000,2,13.845,0,0.000,108,624.850
4383,125,456.851,1,6.600,1,6.600,0,0.000,1,6.600,1,4.200,1,2.310,3,19.800,0,0.000,1,6.600,1,6.615,2,24.600,0,0.000,0,0.000,2,12.900,1,6.600,0,0.000,140,560.276
4384,1,2.280,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,2.280
4385,161,731.714,0,0.000,1,10.200,4,40.700,1,6.600,1,10.080,0,0.000,2,13.200,2,13.200,0,0.000,4,29.910,1,5.040,1,7.260,0,0.000,0,0.000,0,0.000,0,0.000,178,867.904
4387,162,"1,088.992",1,8.120,0,0.000,0,0.000,0,0.000,4,15.125,1,6.600,4,40.030,1,13.230,2,13.200,0,0.000,1,7.700,2,23.840,1,6.600,0,0.000,1,6.580,0,0.000,180,"1,230.017"
4388,68,297.110,0,0.000,0,0.000,0,0.000,0,0.000,1,3.600,0,0.000,0,0.000,1,3.600,0,0.000,0,0.000,1,9.900,0,0.000,0,0.000,0,0.000,2,31.695,0,0.000,73,345.905
4390,737,"3,973.470",5,30.300,1,15.000,5,49.500,9,59.510,8,44.040,4,39.460,5,29.175,7,40.425,2,49.200,10,72.920,6,144.975,1,10.725,3,24.090,6,54.110,4,33.000,0,0.000,813,"4,669.900"
4400,349,"1,393.971",5,32.865,3,13.790,5,60.110,3,19.700,3,24.715,7,65.890,7,49.815,1,6.615,1,6.380,3,16.515,5,32.405,1,6.600,1,13.230,5,36.680,3,23.400,0,0.000,402,"1,802.681"
4401,722,"3,099.821",5,36.170,8,76.345,5,39.850,4,47.430,3,33.000,7,44.650,9,56.730,9,57.200,3,19.755,8,53.135,6,37.705,4,24.440,10,67.530,4,24.900,8,69.500,7,61.680,822,"3,849.841"
4402,52,196.645,1,5.040,0,0.000,0,0.000,0,0.000,1,4.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,1,6.500,0,0.000,1,5.700,1,6.615,1,6.600,59,237.915
4403,125,745.360,1,6.490,0,0.000,1,12.540,1,12.000,1,99.420,0,0.000,0,0.000,2,12.900,0,0.000,0,0.000,0,0.000,0,0.000,2,43.980,0,0.000,0,0.000,0,0.000,133,932.690
4404,52,304.243,0,0.000,1,6.600,2,35.400,0,0.000,0,0.000,1,1.800,1,1.180,0,0.000,0,0.000,0,0.000,1,6.615,1,1.260,0,0.000,0,0.000,0,0.000,0,0.000,59,357.098
4405,"1,544","8,579.127",11,137.175,11,109.810,11,124.150,12,264.185,13,136.735,12,81.885,21,197.315,27,184.565,25,190.130,18,130.765,11,166.460,21,227.500,13,111.010,18,167.375,31,320.960,9,84.055,"1,808","11,213.202"
4406,164,859.255,1,5.670,2,12.800,0,0.000,2,7.530,2,26.860,4,33.560,4,50.685,2,23.535,2,10.380,0,0.000,4,45.960,0,0.000,0,0.000,0,0.000,5,44.420,0,0.000,192,"1,120.655"
4407,64,385.365,0,0.000,0,0.000,0,0.000,1,6.600,1,12.760,1,6.600,0,0.000,1,6.600,0,0.000,1,63.360,1,6.600,0,0.000,0,0.000,1,6.615,1,7.900,0,0.000,72,502.400
4408,139,426.861,1,5.310,1,6.600,1,5.040,1,6.600,0,0.000,3,8.200,4,40.940,1,6.405,1,1.260,2,13.200,0,0.000,1,2.520,1,6.600,0,0.000,1,8.555,1,6.600,158,544.691
4410,213,831.006,2,13.200,2,7.160,2,13.000,2,9.160,2,15.300,2,8.460,3,20.625,0,0.000,0,0.000,0,0.000,0,0.000,4,58.590,1,13.000,1,7.920,0,0.000,0,0.000,234,997.421
4411,49,218.020,0,0.000,0,0.000,0,0.000,1,5.700,0,0.000,0,0.000,0,0.000,0,0.000,1,6.555,0,0.000,0,0.000,1,6.600,2,13.435,0,0.000,0,0.000,0,0.000,54,250.310
4412,31,125.625,0,0.000,3,25.395,3,20.670,0,0.000,0,0.000,0,0.000,1,6.555,1,6.615,2,13.110,0,0.000,0,0.000,1,20.790,0,0.000,0,0.000,0,0.000,0,0.000,42,218.760
4413,798,"3,709.555",4,25.630,6,44.600,3,19.710,9,86.910,9,86.430,6,51.970,7,39.875,14,118.160,12,157.010,12,122.065,17,154.130,8,74.455,2,19.815,9,55.110,8,59.720,5,36.300,929,"4,861.445"
4415,244,"1,295.939",1,12.000,3,79.620,2,9.850,3,17.855,3,19.830,3,22.485,2,36.020,1,6.050,5,40.515,2,12.810,10,182.940,3,19.140,3,18.435,1,9.900,1,6.600,2,13.300,289,"1,803.289"
4416,48,240.945,2,23.400,0,0.000,2,13.530,1,11.870,1,6.600,0,0.000,3,48.980,2,15.910,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,90.220,0,0.000,63,451.455
4417,120,498.835,0,0.000,0,0.000,2,19.665,0,0.000,3,16.500,1,6.840,0,0.000,1,6.480,0,0.000,1,10.800,0,0.000,0,0.000,0,0.000,1,6.600,1,6.615,1,6.615,131,578.950
4418,14,50.163,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,10.230,0,0.000,15,60.393
4419,123,562.212,0,0.000,3,17.480,3,6.570,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,26.220,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,2,13.200,0,0.000,134,632.282
4420,158,739.655,1,3.600,3,18.240,3,16.200,1,37.960,0,0.000,1,4.560,3,17.955,1,6.600,1,19.800,4,24.530,2,21.300,0,0.000,2,11.340,0,0.000,1,10.400,0,0.000,181,932.140
4421,228,"1,063.857",4,24.150,2,11.325,1,6.600,2,7.255,7,58.150,3,24.825,1,2.480,2,16.215,1,6.405,1,13.200,0,0.000,4,42.220,1,6.600,0,0.000,1,6.600,1,5.985,259,"1,295.867"
4422,63,317.087,0,0.000,2,25.200,1,31.500,0,0.000,0,0.000,0,0.000,1,10.200,0,0.000,0,0.000,0,0.000,1,25.600,2,23.395,1,1.890,1,37.800,1,13.200,1,13.200,74,499.072
4423,21,138.320,0,0.000,0,0.000,0,0.000,1,6.270,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,11.550,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,23,156.140
4424,29,132.063,1,6.510,1,3.300,1,5.700,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,32,147.573
4425,17,76.723,0,0.000,0,0.000,0,0.000,1,12.760,1,6.050,0,0.000,1,3.350,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,1,7.560,0,0.000,0,0.000,0,0.000,22,113.058
4426,10,56.110,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,10,56.110
4427,67,219.607,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,13.275,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,13.000,1,5.580,71,258.062
4428,122,397.380,0,0.000,0,0.000,1,6.000,0,0.000,5,39.050,0,0.000,0,0.000,0,0.000,3,25.800,2,13.200,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,134,488.030
4454,149,718.330,0,0.000,0,0.000,0,0.000,2,13.090,1,6.600,1,9.860,1,39.060,3,18.460,0,0.000,0,0.000,2,13.200,1,13.020,0,0.000,0,0.000,0,0.000,1,6.195,161,837.815
4455,"1,207","4,784.319",0,0.000,11,142.580,10,75.200,10,78.100,9,59.180,7,213.110,10,128.160,1,5.600,16,160.930,15,100.255,16,261.585,5,79.380,6,63.615,6,50.620,12,195.560,7,248.815,"1,348","6,647.009"
4461,9,39.440,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,9,39.440
4462,9,22.980,0,0.000,0,0.000,0,0.000,0,0.000,1,10.260,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,10,33.240
4465,258,925.040,0,0.000,1,6.600,0,0.000,2,12.650,4,33.480,13,99.720,2,12.540,0,0.000,5,50.040,3,18.975,6,48.850,1,6.600,0,0.000,0,0.000,2,21.670,0,0.000,297,"1,236.165"
4467,38,157.150,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,10.080,0,0.000,0,0.000,0,0.000,0,0.000,1,12.780,40,180.010
4468,63,291.910,0,0.000,1,6.050,0,0.000,0,0.000,3,13.480,1,6.550,0,0.000,1,6.300,1,1.140,0,0.000,2,19.800,1,6.480,0,0.000,0,0.000,0,0.000,0,0.000,73,351.710
4470,386,"1,938.570",3,19.800,3,19.800,10,79.495,1,12.540,7,45.560,1,13.230,3,17.760,0,0.000,0,0.000,2,16.065,6,52.150,2,19.440,0,0.000,0,0.000,1,10.560,0,0.000,425,"2,244.970"
4472,147,819.300,1,9.425,0,0.000,0,0.000,0,0.000,2,15.390,1,12.400,0,0.000,7,49.080,0,0.000,3,31.270,1,6.840,5,25.800,0,0.000,0,0.000,1,6.600,0,0.000,168,976.105
4474,5,41.940,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,16.225,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,6,58.165
4475,3,32.950,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,32.950
4477,84,480.403,0,0.000,0,0.000,0,0.000,0,0.000,1,10.260,1,6.270,0,0.000,1,6.840,0,0.000,1,23.100,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,88,526.873
4478,70,526.465,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.560,0,0.000,0,0.000,0,0.000,1,2.520,0,0.000,1,10.890,0,0.000,0,0.000,73,544.435
4479,3,27.280,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,27.280
4480,77,400.545,0,0.000,3,22.775,0,0.000,2,13.200,0,0.000,0,0.000,0,0.000,4,21.660,2,11.400,2,121.600,0,0.000,0,0.000,1,5.700,2,14.460,3,23.430,2,13.215,98,647.985
4481,11,98.870,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,2.160,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,12,101.030
4482,5,37.815,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,5,37.815
4486,95,505.945,2,13.200,0,0.000,2,12.600,1,26.460,1,6.000,3,15.970,2,7.320,1,6.600,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,108,600.695
4487,371,"2,115.230",3,41.800,3,24.600,3,32.955,3,34.200,4,61.200,11,101.950,6,164.115,6,45.930,0,0.000,2,26.515,5,70.140,3,51.420,0,0.000,0,0.000,2,26.415,0,0.000,422,"2,796.470"
4488,38,132.250,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.560,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,39,136.810
4489,11,53.620,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,1,4.320,0,0.000,0,0.000,0,0.000,0,0.000,14,71.140
4490,221,"1,049.426",0,0.000,6,31.600,1,6.405,5,34.455,3,27.690,7,54.160,2,6.840,1,6.840,3,20.520,2,10.260,0,0.000,1,9.000,0,0.000,0,0.000,1,6.000,0,0.000,253,"1,263.196"
4491,17,55.080,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,17,55.080
4492,51,447.724,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,182.400,0,0.000,1,60.800,6,251.180,0,0.000,2,121.600,3,182.400,0,0.000,1,10.140,3,15.600,0,0.000,70,"1,271.844"
4493,3,14.020,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,14.020
4494,26,156.490,0,0.000,0,0.000,0,0.000,2,11.050,0,0.000,0,0.000,1,3.350,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,7.935,0,0.000,0,0.000,0,0.000,30,178.825
4496,37,197.020,0,0.000,0,0.000,0,0.000,0,0.000,2,11.050,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,1,10.080,0,0.000,1,28.035,0,0.000,3,48.300,2,33.250,47,334.335
4497,34,183.140,0,0.000,0,0.000,1,13.200,5,26.350,3,16.200,1,6.270,0,0.000,0,0.000,1,13.230,1,13.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,46,271.590
