Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Jan 2019 - Installations Quantity,Feb 2019 - Installations Quantity,Mar 2019 - Installations Quantity,Apr 2019 - Installations Quantity,May 2019 - Installations Quantity,Jun 2019 - Installations Quantity,Jul 2019 - Installations Quantity,Aug 2019 - Installations Quantity,Sep 2019 - Installations Quantity,Oct 2019 - Installations Quantity,Nov 2019 - Installations Quantity,Dec 2019 - Installations Quantity,Jan 2020 - Installations Quantity,Feb 2020 - Installations Quantity,Mar 2020 - Installations Quantity,Apr 2020 - Installations Quantity,Installations Quantity Total
3808,129,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,135
3809,"2,816",27,43,32,39,51,61,61,59,47,64,31,15,18,11,11,2,"3,388"
3810,"6,481",19,14,23,10,22,12,17,21,23,17,45,11,2,17,1,7,"6,742"
3812,76,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,82
3813,39,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,42
3814,133,2,2,2,1,2,1,3,0,1,1,1,0,0,0,0,0,149
3815,179,1,0,1,0,4,2,10,11,4,4,4,3,0,3,3,0,229
3816,152,2,0,1,0,3,0,1,0,1,1,0,0,0,0,0,0,161
3818,"1,427",4,6,12,9,9,13,11,13,10,11,9,7,5,5,4,1,"1,556"
3820,"1,342",8,24,27,25,29,22,26,28,13,20,21,10,16,15,7,3,"1,636"
3821,225,1,2,1,0,2,0,0,1,0,0,1,0,0,0,0,0,233
3822,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76
3823,174,0,0,1,3,0,3,0,0,2,0,1,0,1,2,0,0,187
3824,338,2,2,0,2,1,1,0,0,0,1,1,0,1,0,1,0,350
3825,620,3,5,1,4,3,2,4,2,3,4,3,3,2,2,3,0,664
3831,160,3,1,3,1,1,0,1,0,4,2,0,0,0,0,1,0,177
3832,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3833,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3835,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
3840,423,2,3,3,0,1,0,2,1,5,2,0,1,2,1,1,1,448
3842,164,2,4,0,1,0,0,1,2,0,0,6,0,2,1,1,0,184
3844,"1,407",8,12,11,7,16,9,17,15,16,12,10,8,6,6,4,2,"1,566"
3847,123,0,0,0,0,0,1,2,1,1,0,1,1,0,0,0,0,130
3850,454,3,1,5,2,4,3,5,3,1,1,1,4,2,3,0,0,492
3851,264,1,4,1,3,3,2,1,2,2,3,1,1,1,1,0,0,290
3852,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3853,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3854,104,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,108
3856,78,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,83
3857,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
3858,183,0,1,1,0,0,0,0,2,1,1,1,0,1,1,0,0,192
3859,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
3860,330,0,0,2,2,2,0,2,2,3,1,1,1,1,0,1,0,348
3862,258,4,5,0,1,3,0,0,3,2,3,1,0,1,3,1,0,285
3864,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
3865,42,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,46
3869,117,0,1,1,1,0,0,1,0,0,2,1,2,0,1,3,0,130
3870,74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,76
3871,213,1,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,220
3873,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3874,38,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,41
3875,"1,635",2,11,5,11,8,7,13,13,8,14,7,7,1,3,4,2,"1,751"
3878,138,1,1,1,2,3,1,2,1,2,2,0,1,0,0,0,0,155
3880,415,6,3,2,0,6,0,3,4,1,2,0,4,1,0,2,0,449
3881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3882,116,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,120
3885,160,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,164
3886,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22
3887,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3888,192,0,0,2,0,1,1,1,0,0,1,0,0,0,1,1,0,200
3889,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
3890,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3891,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3892,152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,153
3895,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3896,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
3898,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3900,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3902,39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,41
3903,80,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,83
3904,161,1,1,1,3,1,0,3,4,0,3,1,3,0,0,2,1,185
3907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3909,684,2,4,6,0,4,2,3,5,0,4,1,1,1,2,2,0,721
3910,661,1,2,1,1,1,1,1,0,0,0,2,0,0,0,0,0,671
3911,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59
3912,395,0,3,2,1,2,0,0,2,1,0,2,2,1,2,2,0,415
3913,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,126
3915,359,0,1,4,0,1,2,0,0,2,0,0,0,0,4,1,0,374
3916,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
3918,185,0,0,0,2,1,2,0,1,1,1,1,0,0,0,0,0,194
3919,102,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,104
3921,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3922,618,1,11,8,5,7,7,8,1,3,5,2,1,2,1,4,1,685
3923,38,2,0,2,0,2,2,0,0,0,0,1,1,0,1,0,0,49
3925,182,2,4,0,0,3,0,2,0,1,2,1,0,0,1,1,0,199
3926,198,1,2,0,0,0,0,3,1,1,0,0,1,0,1,0,0,208
3927,141,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,146
3928,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
3929,89,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,91
3930,367,1,0,1,2,1,2,0,0,0,2,2,0,0,1,0,0,379
3931,886,3,5,3,1,10,0,8,2,5,7,5,2,0,2,1,0,940
3933,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
3934,724,4,16,2,1,3,1,3,1,5,1,0,0,2,0,0,1,764
3936,"1,011",1,1,1,4,1,2,4,1,6,3,2,8,2,3,1,0,"1,051"
3937,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
3938,115,0,1,1,0,0,0,0,2,0,1,2,0,0,0,0,0,122
3939,815,3,4,6,3,5,1,4,1,9,2,1,5,0,0,4,0,863
3940,297,1,0,0,0,3,1,0,0,2,1,0,4,1,0,0,0,310
3941,449,1,1,3,0,3,2,1,2,1,4,2,0,2,1,2,0,474
3942,118,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,123
3943,96,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,101
3944,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
3945,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67
3946,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3950,324,1,1,1,0,4,3,0,2,0,2,1,1,0,1,0,0,341
3951,65,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,67
3953,531,5,0,1,1,0,1,3,1,4,0,2,0,1,2,3,1,556
3954,37,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,39
3956,211,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,213
3957,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3958,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3959,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,112
3960,210,1,0,0,1,2,1,3,0,1,1,1,0,0,0,1,1,223
3961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3962,44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,46
3964,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3965,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3966,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3967,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3971,221,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,226
3975,"1,863",2,5,3,1,1,4,10,2,24,6,19,8,0,9,0,0,"1,957"
3976,353,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,357
3977,"10,937",30,55,53,54,57,39,40,54,37,51,45,22,16,19,30,2,"11,541"
3978,"5,784",95,138,152,129,132,128,103,116,96,98,105,58,40,45,56,9,"7,284"
3979,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
3980,147,0,1,2,1,1,1,0,1,2,1,1,2,1,0,0,0,161
3981,395,5,4,9,7,1,2,4,4,5,4,3,3,0,0,0,1,447
3984,349,3,9,6,7,10,5,7,8,9,7,3,1,2,3,2,1,432
3987,76,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,80
3988,57,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,59
3989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3991,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20
3992,62,0,0,0,0,1,1,0,2,2,0,3,0,0,3,2,0,76
3995,580,3,5,2,3,1,2,4,15,6,6,2,2,3,1,1,0,636
3996,656,1,3,8,4,6,4,2,3,4,2,2,10,0,1,0,2,708
4000,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
4001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4005,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90
4006,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83
4007,89,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,93
4008,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
4009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4010,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
4011,206,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,212
4012,388,1,0,2,2,1,1,1,2,0,1,0,0,1,0,0,0,400
4013,108,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,110
4014,788,1,0,1,1,4,2,2,1,2,1,1,2,0,3,2,0,811
4017,"1,405",2,1,3,2,3,3,8,6,4,8,2,1,3,3,3,2,"1,459"
4018,483,0,0,0,0,0,2,4,2,0,2,1,0,2,0,0,0,496
4019,753,0,1,2,1,2,3,4,5,1,1,3,1,2,2,1,1,783
4020,993,2,0,4,0,4,3,4,3,0,6,3,1,1,0,1,2,"1,027"
4021,560,1,0,1,0,2,3,0,1,2,1,1,2,1,1,0,2,578
4022,415,0,0,0,1,0,1,2,0,2,0,0,1,0,1,0,0,423
4025,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
4026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4027,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4030,205,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,211
4031,228,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,234
4032,317,1,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,327
4033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4034,"1,450",2,3,1,3,0,1,5,5,6,7,3,4,4,1,0,2,"1,497"
4035,"1,085",2,3,2,1,2,0,4,2,5,3,4,1,2,1,5,1,"1,123"
4036,467,0,0,1,0,2,2,1,1,1,0,0,0,1,0,1,1,478
4037,330,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,3,341
4039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4051,509,1,0,1,2,1,3,3,0,3,1,0,1,0,2,1,0,528
4052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4053,"1,368",2,2,1,1,4,1,6,4,5,3,4,2,3,2,2,1,"1,411"
4054,509,0,2,2,0,1,1,0,3,0,2,2,1,2,1,2,2,530
4055,"1,035",3,5,0,2,5,1,3,4,0,3,1,2,0,3,3,2,"1,072"
4056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4059,128,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,131
4060,277,0,0,1,0,1,1,2,1,0,1,0,2,1,0,0,1,288
4061,821,2,6,2,1,5,5,5,3,6,1,3,0,1,0,1,2,864
4062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4064,130,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,135
4065,219,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,223
4066,204,0,1,1,0,2,1,1,0,1,0,2,0,0,0,0,0,213
4067,131,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,134
4068,516,0,1,0,2,0,0,0,0,2,1,1,1,1,0,4,0,529
4069,"1,780",2,3,5,3,5,7,4,7,3,5,3,3,0,3,2,1,"1,836"
4070,758,1,7,2,1,3,0,5,5,6,5,1,1,1,0,0,2,798
4071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4073,410,0,2,1,0,2,0,1,0,0,1,1,0,0,1,0,1,420
4074,"1,237",1,2,2,1,1,5,7,4,4,4,2,6,0,0,2,0,"1,278"
4075,789,5,1,1,0,0,1,0,1,3,0,0,0,0,3,1,0,805
4076,163,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,164
4077,848,1,2,2,1,2,4,1,1,1,3,0,0,0,0,1,0,867
4078,"1,170",0,3,2,1,4,1,3,6,3,3,2,1,1,1,0,1,"1,202"
4079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4084,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4101,192,2,0,0,1,0,2,1,2,0,0,0,0,1,0,2,0,203
4102,112,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,116
4103,270,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,276
4104,178,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,184
4105,372,0,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,378
4106,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102
4107,323,0,0,0,0,0,1,2,0,0,1,0,0,0,0,2,1,330
4108,271,1,0,0,0,1,1,0,1,0,2,0,2,0,1,0,0,280
4109,"1,600",6,4,0,1,4,5,4,5,1,5,1,0,2,3,1,0,"1,642"
4110,386,2,3,1,0,4,3,3,1,0,1,2,0,0,0,0,0,406
4111,44,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,47
4112,315,0,0,2,0,0,2,2,0,3,2,1,0,1,0,1,1,330
4113,"1,123",2,3,0,2,0,2,3,6,2,1,2,3,0,3,0,0,"1,152"
4114,803,0,0,1,2,2,0,2,0,5,1,2,1,1,1,0,2,823
4115,916,0,1,2,1,1,3,5,2,2,2,2,1,2,3,1,0,944
4116,860,1,1,1,2,1,1,0,0,1,2,0,2,2,0,2,1,877
4117,312,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,315
4118,"1,311",3,2,2,2,2,5,5,1,4,5,1,1,4,0,2,0,"1,350"
4119,243,0,0,0,2,4,2,1,0,1,0,0,0,1,0,0,0,254
4120,111,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,117
4121,747,0,1,1,2,0,2,2,0,4,1,0,0,1,0,1,1,763
4122,"1,544",3,0,3,6,3,3,6,10,3,5,1,5,1,0,1,0,"1,594"
4123,"1,108",4,1,2,1,3,2,1,5,3,2,1,1,1,2,1,2,"1,140"
4124,"1,225",4,2,1,3,7,5,5,5,3,1,6,0,1,2,1,1,"1,272"
4125,479,2,1,1,0,1,0,0,0,1,1,0,2,0,1,0,1,490
4126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4127,"1,084",0,0,1,1,3,1,1,6,2,3,2,3,2,1,3,6,"1,119"
4128,896,2,1,2,1,1,4,1,4,2,6,4,3,1,3,3,3,937
4129,356,0,1,1,3,1,1,1,0,1,3,0,0,1,0,1,0,370
4130,450,1,1,0,0,0,1,2,2,3,1,0,0,0,2,0,0,463
4131,359,2,0,0,1,0,2,1,1,0,1,1,0,1,1,1,0,371
4132,920,3,1,2,1,0,1,1,0,3,2,6,0,1,1,3,0,945
4133,641,0,1,4,0,3,1,1,4,2,3,1,1,2,1,3,2,670
4150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4151,286,1,0,0,2,1,1,0,0,1,0,1,1,1,1,1,1,298
4152,"1,562",0,3,6,9,6,1,5,5,5,3,2,3,2,2,0,2,"1,616"
4153,196,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,201
4154,491,0,0,1,1,1,4,0,0,1,1,0,0,2,1,1,0,504
4155,98,0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,104
4156,159,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,164
4157,"1,026",3,1,0,2,4,8,7,0,3,8,1,1,1,2,1,2,"1,070"
4158,161,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,166
4159,780,2,4,0,6,3,2,4,5,1,0,0,4,1,1,1,1,815
4160,985,4,1,1,1,1,3,4,1,5,1,0,0,1,1,3,3,"1,015"
4161,735,0,2,2,1,6,2,2,2,3,4,3,2,3,1,3,4,775
4162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4163,657,3,0,2,2,1,0,4,3,4,2,1,1,5,2,1,1,689
4164,709,0,3,3,4,4,2,3,4,3,0,2,1,0,1,1,1,741
4165,"2,592",5,4,4,4,10,9,9,3,3,6,2,2,1,3,4,3,"2,664"
4169,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86
4170,570,0,0,2,4,1,0,4,0,3,0,2,0,1,4,0,0,591
4171,251,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,256
4172,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140
4173,272,2,1,1,0,2,0,0,0,1,2,2,1,0,0,0,0,284
4174,94,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,97
4178,896,4,2,1,2,5,2,2,2,1,2,1,0,2,5,1,1,929
4179,768,1,3,2,1,1,2,2,0,0,3,1,1,3,2,4,0,794
4182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4183,146,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,148
4184,452,0,0,1,0,0,1,1,1,3,1,1,1,1,1,0,0,464
4190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4205,376,0,0,1,0,1,0,4,0,0,0,1,0,0,1,0,0,384
4207,"2,533",8,4,3,6,7,9,13,16,10,10,3,4,1,3,4,1,"2,635"
4208,"1,125",1,2,4,2,4,2,2,1,7,2,6,0,2,1,2,1,"1,164"
4209,"1,460",3,3,2,4,3,12,4,5,7,4,4,3,3,1,3,2,"1,523"
4210,"1,240",0,2,5,1,2,4,2,3,6,3,2,3,6,4,3,3,"1,289"
4211,"2,905",3,11,15,13,7,11,7,13,14,13,10,7,11,3,10,2,"3,055"
4212,"1,096",3,0,4,4,2,4,4,5,3,3,4,4,8,7,5,2,"1,158"
4213,"1,688",7,6,5,2,5,9,6,5,8,2,6,4,2,4,2,2,"1,763"
4214,"1,670",8,8,4,3,7,7,4,10,4,6,5,4,8,7,8,5,"1,768"
4215,"1,082",4,9,4,2,9,8,6,5,7,5,4,2,5,3,3,1,"1,159"
4216,"1,544",4,11,6,5,4,8,7,8,7,3,6,3,10,4,7,6,"1,643"
4217,914,1,2,4,2,5,3,2,4,4,3,2,1,2,0,3,1,953
4218,"1,337",3,0,2,7,2,2,5,2,5,2,1,6,3,2,4,2,"1,385"
4219,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
4220,"1,466",1,1,2,4,2,5,7,6,10,3,3,7,1,5,6,8,"1,537"
4221,"1,594",2,2,3,3,10,12,10,16,15,5,13,16,8,6,12,6,"1,733"
4223,948,2,1,3,3,3,3,11,11,6,2,1,4,1,5,0,3,"1,007"
4224,272,0,0,1,0,2,0,1,5,2,1,1,0,4,1,6,2,298
4225,137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138
4226,"1,202",3,2,1,2,5,1,5,2,2,4,6,3,2,3,1,5,"1,249"
4227,676,2,0,0,2,2,0,2,0,0,1,4,0,1,0,0,3,693
4228,468,0,2,1,0,0,1,4,1,1,6,0,1,0,0,0,0,485
4230,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4270,302,3,1,0,2,0,1,0,1,1,1,0,1,0,0,0,0,313
4271,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131
4272,335,0,3,1,2,1,0,1,1,0,1,1,1,1,0,0,0,348
4273,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4275,196,0,3,1,1,0,0,1,0,0,1,0,2,1,0,0,0,206
4280,"1,261",4,5,2,4,2,1,7,1,2,2,3,0,3,1,3,3,"1,304"
4281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4285,"1,227",4,2,3,3,4,4,3,2,1,1,2,1,0,1,3,1,"1,262"
4287,29,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,31
4300,"2,040",10,2,4,10,6,4,8,10,1,3,1,1,3,2,0,1,"2,106"
4301,"1,071",2,1,1,1,2,3,6,2,1,3,0,2,2,1,1,1,"1,100"
4303,110,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,115
4304,690,0,1,2,0,4,2,2,0,2,1,0,1,0,0,0,1,706
4305,"2,039",3,3,3,2,7,3,3,5,7,4,3,1,0,1,1,3,"2,088"
4306,"2,235",5,4,6,2,3,3,4,4,1,5,4,4,8,1,6,2,"2,297"
4307,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58
4308,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4309,134,1,0,0,1,2,1,0,0,2,0,2,0,0,1,0,0,144
4310,304,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,308
4311,575,0,2,1,1,0,1,1,0,0,0,1,1,1,1,1,0,586
4312,188,0,0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,194
4313,107,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,110
4314,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,6
4318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4340,264,1,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,271
4341,"1,008",1,3,2,2,3,3,2,4,2,1,3,0,1,1,1,0,"1,037"
4342,123,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,126
4343,502,0,1,1,1,0,0,0,0,2,1,0,0,1,0,0,0,509
4344,167,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,173
4345,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4346,56,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
4347,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92
4350,"3,353",5,8,1,3,6,6,5,6,2,6,7,3,3,2,4,1,"3,421"
4352,"1,717",1,2,1,1,4,7,7,4,2,3,4,3,1,2,2,0,"1,761"
4353,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
4354,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
4355,157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,158
4356,159,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,162
4357,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
4358,127,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,131
4359,88,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91
4360,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24
4361,101,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,104
4362,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
4363,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
4364,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4365,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19
4369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4370,706,0,3,3,1,2,1,0,0,1,0,0,0,1,1,0,0,719
4371,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
4372,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4373,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
4374,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
4375,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4376,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4377,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4378,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4380,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,168
4381,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4382,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
